clim_1_tmin1_jan,clim_13_tmax1_jan,clim_14_tmax2_feb,clim_25_prec1_jan,clim_26_prec2_feb,clim_27_prec3_mar,clim_28_prec4_apr,clim_34_prec10_oct,clim_35_prec11_nov,clim_38_mean_diurn_range,clim_39_isotherm,clim_40_temp_season,clim_69_cwd_annual,env_72_slo,env_73_asp,env_74_solrad,env_79_forcov,env_75_geo_1_1,env_75_geo_10,env_75_geo_9,env_75_geo_7,env_75_geo_6,env_75_geo_2,env_75_geo_0,env_76_soi_9,env_76_soi_18,env_76_soi_11,env_76_soi_10,env_76_soi_21,env_76_soi_6,env_76_soi_16,env_76_soi_0,env_77_veg_4,env_77_veg_5,env_77_veg_6,env_77_veg_14,env_77_veg_15,env_77_veg_16,env_77_veg_25,env_78_wat_1,env_78_wat_10,env_78_wat_2,env_78_wat_4,env_78_wat_5,env_78_wat_3,env_78_wat_14,caffeine_class,caffeine_percent
-0.9347206519889297,0.7524916600243262,0.7378023537095145,-1.0956951618207404,-2.0109898318569024,-1.7061902152293575,-1.2249519444169505,-1.406159688714739,-2.197415307019304,1.802313520175657,0.38688176314940415,1.147233435631714,0.9481573250296988,0.5013912320310989,1.5890167051731505,0.9314383259653073,0.8425020132862888,-0.18823674154144757,-0.8216807382851261,-0.4845015831115092,-0.3554410355663144,-0.3688754728507201,-0.25025239784318276,-0.25025239784318276,-0.3168886398119078,-0.34517957090507656,-0.4014323141823005,-0.35203923635246104,-0.30586777135731963,-0.30956959368344517,-0.23711790231526927,-0.23261172892368465,-0.17133069613002574,-0.3688754728507201,-0.37549677868472187,-0.4724995385748947,-0.20892772350933622,-0.6316139407998891,-0.18275344379265376,-0.42974956042407375,-0.12427395320024001,-0.5377877706628423,-0.2459346884189824,-0.18823674154144757,-0.3853201470472626,-0.17133069613002574,Absent,0.0
0.16475748573912416,-0.4448075766514941,0.06972860943131583,0.7820645106793498,-0.9393462160790454,-0.4922483166999971,0.241775464123003,-0.34053559455580246,-0.7368088946921426,-0.528398001919968,0.38688176314940415,-0.5468214544509385,-0.8300138192564503,0.8302338605203236,-1.933978368200781,1.399261062366435,1.3747711276919512,-0.18823674154144757,1.217017697271366,-0.4845015831115092,-0.3554410355663144,-0.3688754728507201,-0.25025239784318276,-0.25025239784318276,-0.3168886398119078,-0.34517957090507656,-0.4014323141823005,-0.35203923635246104,-0.30586777135731963,3.230291412348993,-0.23711790231526927,-0.23261172892368465,-0.17133069613002574,-0.3688754728507201,-0.37549677868472187,2.116404183200049,-0.20892772350933622,-0.6316139407998891,-0.18275344379265376,2.3269366442474237,-0.12427395320024001,-0.5377877706628423,-0.2459346884189824,-0.18823674154144757,-0.3853201470472626,-0.17133069613002574,Low,0.03
-0.7383852702517772,1.2479258269246656,1.8067203445546323,-0.8225664821843638,-2.0679921518450866,-1.4651237389256546,-1.0739652994201907,-0.7522539945717552,-1.5714411303076634,2.0712417727251524,0.38688176314940415,1.7081158066467335,0.6089686096456357,-1.1428219104150237,0.5601774359577546,-0.5482481942247759,-1.0624611330076603,-0.18823674154144757,1.217017697271366,-0.4845015831115092,-0.3554410355663144,-0.3688754728507201,-0.25025239784318276,-0.25025239784318276,-0.3168886398119078,2.8970428272390354,-0.4014323141823005,-0.35203923635246104,-0.30586777135731963,-0.30956959368344517,-0.23711790231526927,-0.23261172892368465,-0.17133069613002574,-0.3688754728507201,-0.37549677868472187,-0.4724995385748947,-0.20892772350933622,-0.6316139407998891,-0.18275344379265376,-0.42974956042407375,-0.12427395320024001,-0.5377877706628423,-0.2459346884189824,-0.18823674154144757,-0.3853201470472626,-0.17133069613002574,Absent,0.0
-0.7383852702517772,1.2479258269246656,1.8067203445546323,-0.8225664821843638,-2.0679921518450866,-1.4651237389256546,-1.0739652994201907,-0.7522539945717552,-1.5714411303076634,2.0712417727251524,0.38688176314940415,1.7081158066467335,0.6089686096456357,-1.1428219104150237,0.5601774359577546,-0.5482481942247759,-1.0624611330076603,-0.18823674154144757,1.217017697271366,-0.4845015831115092,-0.3554410355663144,-0.3688754728507201,-0.25025239784318276,-0.25025239784318276,-0.3168886398119078,2.8970428272390354,-0.4014323141823005,-0.35203923635246104,-0.30586777135731963,-0.30956959368344517,-0.23711790231526927,-0.23261172892368465,-0.17133069613002574,-0.3688754728507201,-0.37549677868472187,-0.4724995385748947,-0.20892772350933622,-0.6316139407998891,-0.18275344379265376,-0.42974956042407375,-0.12427395320024001,-0.5377877706628423,-0.2459346884189824,-0.18823674154144757,-0.3853201470472626,-0.17133069613002574,Absent,0.0
-0.7383852702517772,1.2479258269246656,1.8067203445546323,-0.8225664821843638,-2.0679921518450866,-1.4651237389256546,-1.0739652994201907,-0.7522539945717552,-1.5714411303076634,2.0712417727251524,0.38688176314940415,1.7081158066467335,0.6089686096456357,-1.1428219104150237,0.5601774359577546,-0.5482481942247759,-1.0624611330076603,-0.18823674154144757,1.217017697271366,-0.4845015831115092,-0.3554410355663144,-0.3688754728507201,-0.25025239784318276,-0.25025239784318276,-0.3168886398119078,2.8970428272390354,-0.4014323141823005,-0.35203923635246104,-0.30586777135731963,-0.30956959368344517,-0.23711790231526927,-0.23261172892368465,-0.17133069613002574,-0.3688754728507201,-0.37549677868472187,-0.4724995385748947,-0.20892772350933622,-0.6316139407998891,-0.18275344379265376,-0.42974956042407375,-0.12427395320024001,-0.5377877706628423,-0.2459346884189824,-0.18823674154144757,-0.3853201470472626,-0.17133069613002574,Absent,0.0
0.24329163843398516,-0.36223521550143756,0.2701507327147754,1.8745792292248569,0.5541145676113725,0.2051225611785716,0.44668591090432,1.1852443584444932,1.2454426648947194,-0.4835766264950521,-1.5169625889808274,0.6643042077069173,-0.9670597648661728,-1.307243224659636,-0.19846162114046662,-0.5640174999461622,-0.8663619855950478,-0.18823674154144757,-0.8216807382851261,2.0639767440550294,-0.3554410355663144,-0.3688754728507201,-0.25025239784318276,-0.25025239784318276,-0.3168886398119078,-0.34517957090507656,-0.4014323141823005,-0.35203923635246104,-0.30586777135731963,-0.30956959368344517,-0.23711790231526927,-0.23261172892368465,-0.17133069613002574,-0.3688754728507201,-0.37549677868472187,-0.4724995385748947,4.786344211304794,-0.6316139407998891,-0.18275344379265376,-0.42974956042407375,-0.12427395320024001,-0.5377877706628423,4.066120181860509,-0.18823674154144757,-0.3853201470472626,-0.17133069613002574,Absent,0.0
0.24329163843398516,-0.36223521550143756,0.2701507327147754,1.8745792292248569,0.5541145676113725,0.2051225611785716,0.44668591090432,1.1852443584444932,1.2454426648947194,-0.4835766264950521,-1.5169625889808274,0.6643042077069173,-0.9670597648661728,-1.307243224659636,-0.19846162114046662,-0.5640174999461622,-0.8663619855950478,-0.18823674154144757,-0.8216807382851261,2.0639767440550294,-0.3554410355663144,-0.3688754728507201,-0.25025239784318276,-0.25025239784318276,-0.3168886398119078,-0.34517957090507656,-0.4014323141823005,-0.35203923635246104,-0.30586777135731963,-0.30956959368344517,-0.23711790231526927,-0.23261172892368465,-0.17133069613002574,-0.3688754728507201,-0.37549677868472187,-0.4724995385748947,4.786344211304794,-0.6316139407998891,-0.18275344379265376,-0.42974956042407375,-0.12427395320024001,-0.5377877706628423,4.066120181860509,-0.18823674154144757,-0.3853201470472626,-0.17133069613002574,Absent,0.0
0.24329163843398516,-0.4860937572265224,0.20334335828695557,2.0111435690430453,0.4173089996397311,0.3945319354171952,0.6408115973287256,1.0641507113809776,0.9741871883196752,-0.6180407527697998,-1.7285008503286308,0.6414886536317301,-0.9670597648661728,-1.1428219104150237,0.3939003823471856,-0.6428640285530938,0.11413375146801417,-0.18823674154144757,-0.8216807382851261,2.0639767440550294,-0.3554410355663144,-0.3688754728507201,-0.25025239784318276,-0.25025239784318276,-0.3168886398119078,-0.34517957090507656,-0.4014323141823005,-0.35203923635246104,-0.30586777135731963,-0.30956959368344517,-0.23711790231526927,4.299009360478467,-0.17133069613002574,-0.3688754728507201,-0.37549677868472187,-0.4724995385748947,4.786344211304794,-0.6316139407998891,-0.18275344379265376,-0.42974956042407375,-0.12427395320024001,-0.5377877706628423,4.066120181860509,-0.18823674154144757,-0.3853201470472626,-0.17133069613002574,Absent,0.0
-0.1101120486928893,0.7524916600243262,1.6731055956989926,-1.3005416715480231,-2.3530037517860056,-1.9300376575113671,-1.289660506558419,-1.8420968181433948,-3.2198397956483173,1.2644570150766667,-0.2477330208940063,1.2727189830452437,2.2158323219196316,-0.9784005961704115,0.6848852261656814,-0.5797868056675485,1.6829269307689134,-0.18823674154144757,-0.8216807382851261,-0.4845015831115092,-0.3554410355663144,-0.3688754728507201,-0.25025239784318276,3.995965707495983,-0.3168886398119078,-0.34517957090507656,-0.4014323141823005,-0.35203923635246104,-0.30586777135731963,-0.30956959368344517,-0.23711790231526927,-0.23261172892368465,-0.17133069613002574,-0.3688754728507201,-0.37549677868472187,-0.4724995385748947,-0.20892772350933622,-0.6316139407998891,-0.18275344379265376,-0.42974956042407375,-0.12427395320024001,-0.5377877706628423,-0.2459346884189824,-0.18823674154144757,-0.3853201470472626,-0.17133069613002574,Absent,0.0
0.28255871478141564,-0.32094903492640925,0.20334335828695557,0.7820645106793498,-0.8823438960908615,-0.4750292826783041,0.26334498483682584,-0.34053559455580246,-0.7159430888017545,-0.5732193773448838,0.38688176314940415,-0.5715383046990581,-0.7923261842137767,-0.48513665343657464,0.4874312250031307,0.2586146151861576,-0.4461495268537356,-0.18823674154144757,1.217017697271366,-0.4845015831115092,-0.3554410355663144,-0.3688754728507201,-0.25025239784318276,-0.25025239784318276,-0.3168886398119078,-0.34517957090507656,-0.4014323141823005,2.840592458843996,-0.30586777135731963,-0.30956959368344517,-0.23711790231526927,-0.23261172892368465,-0.17133069613002574,-0.3688754728507201,-0.37549677868472187,-0.4724995385748947,-0.20892772350933622,1.5832456116050555,-0.18275344379265376,2.3269366442474237,-0.12427395320024001,-0.5377877706628423,-0.2459346884189824,-0.18823674154144757,-0.3853201470472626,-0.17133069613002574,Low,0.03
